shop,address,id,place
"namcoラソラ札幌","北海道 札幌市白石区 東札幌三条 1-1-1　ラソラ札幌Atown 2F","ExtKoviQ6OKW3FfKFyf0lw","43.054045 141.383411"
"namcoラゾーナ川崎","神奈川県 川崎市幸区 堀川町 72-1　LAZONA川崎プラザ4F","JepYjIF4b83oo9KAFsFwBA","35.532821 139.696199"
"namcoリソラ大府","愛知県 大府市 柊山町 1-98　リソラ大府ショッピングテラス2F ","cCwagXEqYUpqdc2-U7Wuag","35.01633 136.957773"
"namcoリーフウォーク稲沢","愛知県 稲沢市 下津穂所 1-1-1　リーフウォーク稲沢　ツリー棟2F","5D5UO_t4vXH4jM1CrVJKpQ","35.259141 136.8194"
"namcoロブレ小山","栃木県 小山市 中央町 3-7-1　ロブレ小山店4F","jY7ipNdZCnJ-biCwugihLw","36.31255 139.804928"
"namcoワンダーシティ南熊本","熊本県 熊本市中央区 九品寺 6-9-1","ohRXxXiykghj2EczpaYpJg","32.78691374 130.7145917"
"namco中野","東京都 中野区 中野 5-52-15　中野ブロードウェイ別館","BlQ9dEVrA_Oj20-Ywyri5Q","35.70910422 139.6661183"
"namco伊勢佐木町","神奈川県 横浜市中区 伊勢佐木町 3-95","RI_c3JAyUwm4vDL9-DcFIg","35.442814 139.630276"
"namco伊勢崎","群馬県 伊勢崎市 宮子町 3402-6","jmDC7RABYKvH41Jainsc-w","36.33024 139.164584"
"namco則武新町","愛知県 名古屋市西区 則武新町 3-1-17　イオンモールNagoya Noritake Garden内","GTa_a3uoNgovPS_aGDRVQA","35.179647 136.880407"
"namco博多バスターミナル","福岡県 福岡市博多区 博多駅中央街 2-1　博多バスターミナルビル7F","wPjgAc2Lg4hO-loyy7zffg","33.59143047 130.4197848"
"namco名古屋駅前","愛知県 名古屋市中村区 椿町 6-6　ビックカメラ名古屋駅西店B1・6F","dGBPFCUskxBgPVYyY5JuGg","35.170332 136.879418"
"namco大阪日本橋","大阪府 大阪市浪速区 難波中 2-1-17　コスモビル1～3F","XuQh9gkh3pkL170fhZUthg","34.6629912 135.5043158"
"namco宇都宮","栃木県 宇都宮市 簗瀬町 1606-1　フェドラP＆D UTSUNOMIYA","_g-SvYkTDpr5BDyxNSVuLg","36.543863 139.891566"
"namco宮交シティ","宮崎県 宮崎市 大淀 4-6-28　宮交シティ3F","xsKHmbqotfn5ANaQHKHS8Q","31.895225 131.419529"
"namco巣鴨","東京都 豊島区 巣鴨 1-15-1　宮田ビルB1・B2F","HA7tpRVAo6my84_HRuQ5Dw","35.7331841 139.7399226"
"namco広島紙屋町","広島県 広島市中区 大手町 2-3-3　大手町ナルミヤビル1F","uCFR-jCkHNPDpH6omPZWtA","34.39334 132.455434"
"namco新潟","新潟県 新潟市中央区 南笹口 1-1-1　ひもろぎビル2F","u1MTTl5i_F7FWUKSJ1zXRA","37.90834853 139.0640616"
"namco日向","宮崎県 日向市 日知屋 14798-1　ハイパーモールメルクス日向1F","b7mt1hx0IIKRjBEWvAIL6A","32.45029919 131.6401041"
"namco明野","大分県 大分市 明野東 1-1-1　あけのアクロスタウン一番街4F","KYY0xRPCiGDjI5NcWo9IIw","33.223986 131.6526"
"namco札幌エスタ","北海道 札幌市中央区 北五条西 2-1-1　札幌エスタ9F","LhpJz81E2AwOJEYNWzD0yg","43.067552 141.352709"
"namco札幌西町","北海道 札幌市西区 西町北 13-1　ワンダーシティ札幌","OIMN0bcMAaaIGsWB3Bhzeg","43.08240056 141.2837586"
"namco杉乃井ホテル","大分県 別府市 観海寺 1　スギノイパレスU-zone1F","r7QULNEWwYG9vfgNIiZ12w","33.283209 131.475686"
"namco東急プラザ蒲田","東京都 大田区 西蒲田 7-69-1　東急プラザ蒲田7F","ix-IN0euCwHAiljq-I0bNg","35.561729 139.714587"
"namco松戸","千葉県 松戸市 松戸 1230-1　ピアザ松戸1F","0cSpvzzy2Qk8q9gs-FY0Bw","35.78365032 139.9008679"
"namco梅田","大阪府 大阪市北区 小松原町 3-3　OSビル1～3F","LCI0iXEtSn8q48CMTp31cA","34.7027415 135.5003715"
"namco横浜ワールドポーターズ","神奈川県 横浜市中区 新港 2-2-1　横浜ワールドポーターズ5F","Q5OczLieLAzSlPoEDhZ4-Q","35.454282 139.638525"
"namco横浜ワールドポーターズ2号","神奈川県 横浜市中区 新港 2-2-1　横浜ワールドポーターズビブレ2F","p6-3QZ8AM5V1Z0sj1mBqrw","35.454017 139.638763"
"namco池袋","東京都 豊島区 東池袋 1-22-10　ヒューマックスパビリオン池袋サンシャイン60通りB1F","jFeULgmmhH-7muXm7pMcnw","35.72968 139.715769"
"namco流山おおたかの森S・C","千葉県 流山市 西初石 6-185-2　おおたかの森S・C3F","gLc0YGpUvdxV5NJBBYsQKQ","35.870666 139.926194"
"namco港北TOKYUショッピングセンター","神奈川県 横浜市都筑区 茅ケ崎中央 5-1　港北TOKYU SC6F","sVjhQCTJtRpLdOHIET0jyA","35.544426 139.572422"
"namco熊谷","埼玉県 熊谷市 銀座 2-97　カルパビル1F","9fmJxA7NeGBEPVqVHdrtww","36.13918306 139.3944669"
"namco王子サンスクエア","東京都 北区 王子 1-4-1　サンスクエアビル2F","7QH3F8Il6P_PZfkdDdFTrg","35.75299482 139.7388813"
"namco秋葉原","東京都 千代田区 外神田 1-15-9","s-OlMZTtnjjcIfIGK4NaUA","35.698009 139.772416"
"namco豊岡","兵庫県 豊岡市 中陰字大工 617　3F","P6IFzxR-h2tbDd7qleYm1w","35.554928 134.8122293"
"namco輪島","石川県 輪島市 宅田町 45-1　パワーシティ輪島ワイプラザ内","jkrf0bOMayeSJJbjletu4Q","37.386256 136.904782"
"namco那覇メインプレイス","沖縄県 那覇市 おもろまち 4-4-9　サンエー那覇メインプレイス2F","FNmaPFcrV3mcXJBPdtB-CA","26.22572 127.695171"
"namco郡山西部プラザ","福島県 郡山市 西ノ内 2-11-35　西部プラザ1F","LerDsgV_zT09znfpLJPavw","37.40731 140.362775"
"namco都筑","神奈川県 横浜市都筑区 川和町 846-1","FRv6X34aMwJDd2sy6GH_zA","35.51985344 139.553479"
"nicomaru+西橋本","神奈川県 相模原市緑区 西橋本 5-4-3　ホームセンターコーナン相模原西橋本店1F","dUmdpnBBtXWZJEffAyNoQw","35.597006 139.334271"
"you me CIRCUS","島根県 出雲市 大塚町 650-1　ゆめタウン出雲東館3F","x7aXBIGWLLvuV0FMcPedtg","35.37638395 132.7544492"
"あえの風","石川県 七尾市 和倉町 和歌崎8-1","cmsWMH0kZb73gvBPOLIVxw","37.088616 136.919872"
"あすなろ","長崎県 対馬市 厳原町今屋敷 661-3　ティアラSC内","1kRgrp6eXNX1yHmiIy2ZIA","34.204073 129.289088"
"あそVIVAゲームセンター","京都府 福知山市 堀上高田 2146-1　あそVIVA1F","nGZQjG4WFx9d0M73aGxRJg","35.29055614 135.1329839"
"あそVIVA阪急茨木","大阪府 茨木市 永代町 6-2　スポーツプラザ茨木2F","p94C8E_nLnhaMdWLHnkZsg","34.817974 135.576388"
"あそびのくにベイシアさくら氏家","栃木県 さくら市 氏家 725　ベイシアさくら氏家店内","uvKS0MPb130WBKdi7zTMrQ","36.666743 139.960243"
"あそびのくに寄居北","埼玉県 大里郡寄居町 桜沢 2916　ベイシア寄居北店内","Ba2maLpKoiBs_kwBEQZhSQ","36.131383 139.20407"
"あそびのひろば北小金","千葉県 松戸市 小金 1　イオン北小金店5F","Q9Hu_ZFv9m0TZ5FCWbO3tA","35.832678 139.93175"
"あそびのひろば柏の葉","千葉県 柏市 若柴 175　ららぽーと柏の葉3F","laaFYKdGGMIybfzqDbfmnw","35.893669 139.951049"
"あそびのひろば鴻池","大阪府 東大阪市 鴻池町 1-1-72　イオン鴻池店2F","MiC15x5j66hkO7wWeQm35Q","34.698833 135.602331"
"あそびのひろば鹿嶋","茨城県 鹿嶋市 宮中 290-1　SCチェリオ1F","pd1_A4jFs8qZQl09-KtrNg","35.9596093 140.643938"
"あそびばViViD","愛知県 豊田市 東山町 1-5-1　イオン高橋店3F","49o3SWUUKLHRCiQnj1wyJA","35.087931 137.18451"
"あそびパークPLUS小田原ダイナシティ","神奈川県 小田原市 中里 208　小田原ダイナシティWEST MALL 3F","-zyYOs68QiR3Lnd3fIU7hA","35.283812 139.185904"
"あそびパークPLUS高崎OPA","群馬県 高崎市 八島町 46-1　高崎OPA6F","g5nHEBi5RTt8Eb3nBJ1Tow","36.323088 139.01132"
"あそびパークウイングベイ小樽","北海道 小樽市 築港 11-1　ウイングベイ小樽1番街3F","UzAXGJZYgE2DYmSZbMC2ww","43.182522 141.026117"
"あそびパーク軽井沢・プリンスショッピングプラザ","長野県 北佐久郡軽井沢町 軽井沢字中谷地 1178　軽井沢・プリンスショッピングプラザ　軽井沢プリンスボウル1F","cuIFkhQs6XbpkicpAKg5eg","36.342187 138.631292"
"あそびライブラリー川口","埼玉県 川口市 宮町 18-9　ララガーデン川口2F","FuWJsuUFku8mXuGmr83vuw","35.805313 139.698477"
"あそんじゃ王国アリオ西新井","東京都 足立区 西新井栄町 1-20-1　イトーヨーカドーアリオ西新井店3F","uj6hHJIdE-uL9JgQNdKeqA","35.774732 139.785958"
"あひるのたまごヨークベニマル泉","福島県 いわき市 泉町滝尻 字折返57　ヨークベニマルいわき泉店内","q05hJzphFtBRJWOw_o4vRQ","36.953677 140.861317"
"あひるのたまごヨークベニマル猪苗代","福島県 耶麻郡猪苗代町 梨木西 92　ヨークベニマル猪苗代店内","sb0V4aQ5oF-CfWkKvS_-Lw","37.557319 140.111237"
"あみぱらんど福山","広島県 福山市 三吉町南 2-8-24","0JF627lKzRljq1CDlVlYFg","34.48835941 133.3786583"
"お宝発見岡山","岡山県 岡山市南区 当新田 121-1","g3aaddi--kQCLPkOwdFlQg","34.622705 133.907148"
"お宝発見津山","岡山県 津山市 河辺 853-1","ChpebGnPFyzVSLEyo6y0ew","35.062117 134.047762"
"お宝買取団三原","広島県 三原市 宮浦 4-9-5","p9C77ApTPGIiWHEXwlsJMg","34.398896 133.066305"
"お宝買取団東広島","広島県 東広島市 西条御条町 6-20　4F","1CdA9eANB8wFZ0Gjj_boKQ","34.421031 132.745097"
"かみしんプラザアミューズパーク","大阪府 大阪市東淀川区 大隅 1-6-12　かみしんプラザ2F","ycD8N8GhtDnxc0193S4Cyw","34.748557 135.54183"
"きゃらんどスーパーシティ明石","兵庫県 明石市 二見町西二見駅前 1-18　イトーヨーカドー明石店3F","jZnC2EJ0tJHl139S6SeGeQ","34.705492 134.878486"
"げーむぱーくぎゃらくしー西友厚別","北海道 札幌市厚別区 厚別西四条 6-700-126　西友厚別店2F","2j3MgbwKz51GWLQaVc-fnA","43.053658 141.469174"
"こころっこアリオ橋本 エブリデイFUNハウス","神奈川県 相模原市緑区 大山町 1-22　アリオ橋本2F","baJMfr5vD5SHSGHgayIdhQ","35.591051 139.34975"
"こころっこムサシ名取","宮城県 名取市 愛島塩手 字前野田48-10　ホームセンタームサシ名取店2F","jqvx0yjv6g0iGWh6pqMsAQ","38.161035 140.8574"
"こころっこ児島","岡山県 倉敷市 児島駅前 2-35　天満屋ハピータウン児島店3F","8vudrXFk-ge16DGIT_9tuw","34.466853 133.804384"
"こころっこ原尾島","岡山県 岡山市中区 原尾島 1-6-20　天満屋ハピータウン原尾島店3F","B8ulhDNt04ZP6yd3TeWLfw","34.671716 133.94726"
"こころっこ岡北","岡山県 岡山市北区 中井町 2-2-7　天満屋ハピータウン岡北店3F","VHmABA0bT-5K6-fH3tVTlw","34.679643 133.928818"
"こころっこ岡南","岡山県 岡山市南区 築港新町 1-18-5　天満屋ハピータウン岡南店3F","HOn6EhXsV4uMypwZ2ocF1Q","34.604011 133.941009"
"こころっこ川崎","神奈川県 川崎市川崎区 中瀬 3-20-20　島忠ホームズ川崎大師店2F","2Oime5RRSZJs1mNhDGsvcQ","35.537636 139.732686"
"こころっこ新田","群馬県 太田市 新田市野井町 592-13　ニコモール新田店1F","Brmteacpx5Z1pNlvZc4mLA","36.303839 139.30178"
"こころっこ日立SC","茨城県 日立市 幸町 1-16-1　日立SC5F","jksWdWF9g-Je2PNYWdun0A","36.591805 140.659016"
"こころっこ東久留米","東京都 東久留米市 本町 3-8-1　イトーヨーカドー東久留米店3F","a7GX7n4d7b4V2m_zfgUZdQ","35.759014 139.528787"
"こころっこ玉野","岡山県 玉野市 宇野 1-38-1　天満屋ハピータウン玉野店3F","oZCLhRG7DjdgbB3VSlnBMQ","34.491944 133.944742"
"こころっこ町田根岸","東京都 町田市 根岸町 2-18-1　アメリア町田根岸SC2F","5Rl0zG39vsZc7p4vt4GPqQ","35.576331 139.410548"
"こころっこ高梁","岡山県 高梁市 中原町 1084-1　ポルカ天満屋ハピータウン2F","oHi0QWRmvq6kuJtu5nUwWQ","34.783265 133.610717"
"こち亀ゲームぱ～く","東京都 葛飾区 亀有 3-49-3　アリオ亀有3F","o_kdQyC1ozIzjXo7WkU5vw","35.764928 139.852167"
"こどものくに稚内西條","北海道 稚内市 大黒 4-7-1　稚内西條店内","-XbWtliVNfQ8G_U9G32VuQ","45.397447 141.692923"
"こどもランドゆめタウン斐川","島根県 出雲市 斐川町上直江 1301-1　ゆめタウン斐川内","L8qdhCJeYQZt1YxLkKJczA","35.387981 132.808164"
"さがみ湖リゾートプレジャーフォレスト","神奈川県 相模原市緑区 若柳 1634","F-AQQOyUTVM78ZAkqEZyVg","35.602827 139.200867"
"さんさんらんど大船渡","岩手県 大船渡市 盛町字町 10-11　(協)南三陸SCサン・リア1F","pMPei8KdYsvyi7yOuYj_hA","39.087787 141.709238"
"さんさんらんど新見","岡山県 新見市 正田字橋ノ本 433-6　サンパーク新見店内1F","7TPkMVt4PmgBGopPuZDRDQ","34.964988 133.473271"
"ちびっこザウルス","福島県 いわき市 小名浜大原字東田 96　ヨークタウンアクロスプラザ大原1F","x3I0MTacwnqJgHQXcrqzlA","36.966641 140.889209"
"ちびっこ遊園地ジョイランドイオン伊達","北海道 伊達市 末永町 8-1　イオン伊達店2F","otTmdK9ixlf-BQGW_AFQvw","42.473528 140.862701"
"ちびっこ遊園地ジョイランドイオン余市","北海道 余市郡余市町 黒川町 12-62-1　イオン余市店2F","aW-OvKVSYr35T8eku3NfTQ","43.185627 140.798531"
"ちびっこ遊園地ジョイランドイオン北見","北海道 北見市 北進町 1-1-1　イオン北見店3F","XdQrw6tjk-zbRY08Jw3lGA","43.808267 143.87553"
"ていね温泉ほのか","北海道 札幌市手稲区 富丘二条 3-2-1　ゲームコーナー","0qY4WMzkzA7tSR_47F1Dmg","43.104879 141.25275"
"てくもぴあ阿知須","山口県 山口市 阿知須 4825-1　サンパークあじす2F","3rOR14meCLNq1tyVnNpkUg","34.009388 131.351541"
"てんとう虫パーク BIG STAGE 河内長野","大阪府 河内長野市 原町 4-2-3","9huZ3UFBhgFVK_-cOEn8ew","34.45979 135.569056"
"てんとう虫パーク藤枝","静岡県 藤枝市 益津 353-3　藤枝ボウル1F","TRHCrKQO9RUF1VzxK92XKw","34.865438 138.260452"
"でぃのぱ！旭川","北海道 旭川市 六条通 14-64　メガセンタートライアル旭川2F","rpTbWGpoXg6PUBtE-SOJJg","43.76879 142.369611"
"とれとれの湯","和歌山県 西牟婁郡白浜町 堅田 2508","Z3liVPAIxbtO0NpAfKBPfg","33.681409 135.373035"
"にこにこBEAR厚木","神奈川県 厚木市 戸室 5-31-1　アツギ・トレリス3F","nC64_Tmq_FNhCcZrLHRscQ","35.447725 139.343115"
"にこにこBEAR札幌藻岩","北海道 札幌市南区 川沿二条 2-1-1　イオン札幌藻岩店","qgfyS_q8NfwWfDqu6DfsXg","42.999313 141.336483"
"にこにこBEAR秋田","秋田県 秋田市 土崎港南 2-3-41　イオン土崎港店2F","nOOJz4gzmgJosfyp1OdmwA","39.74764 140.072279"
"にこにこらんど杵築","大分県 杵築市 杵築 北浜665-618　サンリブ杵築1F","VUG2INf4c_RZX17eNnNRKw","33.416941 131.629895"
"にこにこらんど臼杵","大分県 臼杵市 江無田 266-5　サンリブ臼杵2F","SLUe6v4KkHTxDmRIZcYdsw","33.125575 131.790029"
"にこはぴきっず池袋","東京都 豊島区 西池袋 1-1-25　東武百貨店池袋本店7F","w2IonDKqCD09m8oITgrLLg","35.730342 139.710564"
"にこぱアクロスモール新鎌ヶ谷","千葉県 鎌ケ谷市 新鎌ケ谷 2-12-1　アクロスモール新鎌ヶ谷2F","_9fUADSWoL5tkqro0gfLkA","35.78085 140.001265"
"にこぱウイングタウン","愛知県 岡崎市 羽根町小豆坂 3　ウイングタウン2F","PScQe-s9h6ARmo1qJoCJTA","34.923443 137.174847"
"にこぱガーデンパーク和歌山","和歌山県 和歌山市 松江 字向鵜ノ島1469-1　ガーデンパーク和歌山2F","RolyxixWu94Q9Pi7t8WxrQ","34.239311 135.153419"
"にこぱ仙川","東京都 調布市 若葉町 2-1-7　島忠ホームズ仙川店2F","ehEoBvwdzcrHvrjHuBSaaA","35.658908 139.586788"
"にこぱ幸手","埼玉県 幸手市 上高野 764　エムズタウン幸手西館内","wmu33K6s9P2q6lwi40oP6g","36.068206 139.714954"
"にこまるぷらすユーカリが丘","千葉県 佐倉市 ユーカリが丘 4-1-4　ユーカリプラザビル5F","ZjJQSVbOKe1d_FwX3mwE1g","35.723598 140.223939"
"ふぁんたじーらんどてくもぴあ柳井","山口県 柳井市 駅南 1-11　MrMax柳井店A棟","GHjKriXTFAqjIe18mGtFCg","33.966665 132.10206"
"ふぇすたらんど三ヶ森","福岡県 北九州市八幡西区 三ケ森 3-9-1　サンリブ三ヶ森2F","a6sJBFCpTWm4f9EpesiwqA","33.831932 130.738593"
"ふぇすたらんど三木","香川県 木田郡三木町 氷上 482-2　マルナカ三木店2F","hUiAAbYU-3bjwceXqf_WtQ","34.267429 134.138023"
"ふぇすたらんど下松","山口県 下松市 南花岡 6-8-1　サンリブ下松2F","y3E-e5iXhWpnGOjbfZ-E2g","34.030637 131.865498"
"ふぇすたらんど中島","岡山県 倉敷市 中島 2780-1　マルナカ中島店内","oPlg2sbxaTfLwxL_DGKIig","34.575884 133.741967"
"ふぇすたらんど久留米","福岡県 久留米市 野中町 1411-1　サンリブ久留米2F","_znAuReldUlKaWPnEJVTFA","33.303185 130.530118"
"ふぇすたらんど五日市","広島県 広島市佐伯区 八幡 1-24-17　サンリブ五日市2F","aFPjrpdcDlhrPG9LvAJfxA","34.386821 132.358332"
"ふぇすたらんど今治","愛媛県 今治市 馬越町 4-8-1　イオン今治店内","2TpnfO8pVfgq53kk2beI-A","34.05626 132.979886"
"ふぇすたらんど倉敷マスカット","岡山県 倉敷市 松島 1163-2　マルナカマスカット店別館3F","ntK_Yk58wZDGNpTDwU-sTA","34.627743 133.802473"
"ふぇすたらんど古賀","福岡県 古賀市 天神 2-5-1　サンリブ古賀2F","pYI-NxPfzuQOt1tBJXwDHg","33.734672 130.466446"
"ふぇすたらんど可部","広島県 広島市安佐北区 可部 7-4-13　山陽マルナカ可部店2F","Q7opp5ftHr7W2hJbjJNKOQ","34.523393 132.511515"
"ふぇすたらんど土山","兵庫県 明石市 魚住町清水字舞々 2208-1　イオン土山店3F","ydHCYprBcA_-lk0LsWoRcw","34.721538 134.892501"
"ふぇすたらんど小野","兵庫県 小野市 王子町 868-1　イオン小野店2F","Pv9ULhrVtv2fzhdN4TmeAQ","34.856412 134.935675"
"ふぇすたらんど平島","岡山県 岡山市東区 東平島 1609　マルナカ中島店内","KDNqy2_uJkcIfHoFam5FbQ","34.707824 134.049794"
"ふぇすたらんど広","広島県 呉市 広本町 2-17-1　イオン広店4F","FwtbZQM_DF-ewJICjt0tlg","34.233844 132.623072"
"ふぇすたらんど広畑","兵庫県 姫路市 広畑区吾妻町 3-29-2　マルナカ広畑店2F","B6q50K_M69nQhHS1-_iEfg","34.79525 134.619784"
"ふぇすたらんど府中","広島県 安芸郡府中町 大須 4-2-10　サンリブ府中3F","bCt08zxY8HOKeB1FWNaStQ","34.398036 132.500749"
"ふぇすたらんど新居浜","愛媛県 新居浜市 上泉町 12-1　マルナカ新居浜本店2F","9LXhyhmwK2kQbIrEK9yZtQ","33.936321 133.310601"
"ふぇすたらんど東大阪","大阪府 東大阪市 西岩田 3-2-3　山陽マルナカ東大阪店2F","_gscaos23SJqdyOF1ZkK1A","34.669095 135.596605"
